sim_num,N,sim_type,model_type,mse,coverage,ci_length,auc_roc,auc_pr,ppv,rand
13,500,probit,ridge_gibbs,0.043809730784648414,0.84,0.7077269516873735,0.9469185540069687,0.9081621264924072,0.8289473684210527,0.6987755102040816
12,500,probit,hs_gibbs,0.009202461017014944,1,0.4353346027771638,0.967687074829932,0.9776307624593322,0.9520295202952029,0.8848979591836734
12,500,probit,lasso_gibbs,0.018671192129975298,0.98,0.637329973522078,0.9561868436695067,0.9697047257404839,0.9151943462897526,0.8848979591836734
12,500,probit,ridge_gibbs,0.022155738364954276,0.98,0.6208545452316014,0.9497391189485503,0.9652275896019952,0.9024390243902439,0.9216326530612244
11,500,probit,hs_gibbs,0.00415982828217631,1,0.2844935226127925,0.9468411537377055,0.9258192670841773,0.8398058252427184,0.8497959183673469
11,500,probit,lasso_gibbs,0.007595811751380264,0.98,0.42575331238330755,0.9381085070740244,0.9129688327240467,0.8317307692307693,0.8497959183673469
11,500,probit,ridge_gibbs,0.011997367866142944,0.96,0.4310360089763661,0.9327262775538637,0.9058761475822148,0.8199052132701422,0.8497959183673469
10,500,probit,hs_gibbs,0.00587790641290524,0.96,0.31704989195676975,0.9339559483162616,0.8247034471782173,0.6991869918699187,0.8163265306122449
10,500,probit,lasso_gibbs,0.00986692616676108,0.96,0.4508846577070793,0.9268594764678315,0.812934860626434,0.6474358974358975,0.7844897959183673
10,500,probit,ridge_gibbs,0.013312049281460124,0.92,0.44708581300113154,0.9189596304478811,0.7973128903232533,0.6466666666666666,0.7542857142857142
1,500,probit,hs_gibbs,0.01148903588159413,0.96,0.41109427853678454,0.9520835356969403,0.9020367153152006,0.7558139534883721,0.8848979591836734
1,500,probit,lasso_gibbs,0.020606634136343782,0.96,0.594577702368529,0.9439630888780962,0.8855224186352102,0.7383720930232558,0.8497959183673469
1,500,probit,ridge_gibbs,0.020472123902516612,0.96,0.6166382335841106,0.9408547838756678,0.8814253849423862,0.7325581395348837,0.8497959183673469
9,500,logit,hs_gibbs,0.040315737981718995,0.82,0.272930526998881,0.9282211538461539,0.9281979147119414,0.7873754152823921,0.8497959183673469
9,500,logit,lasso_gibbs,0.03520172634734081,0.92,0.38788920153782724,0.9269150641025641,0.9247142100436205,0.7933333333333333,0.8848979591836734
9,500,logit,ridge_gibbs,0.04875435089642597,0.84,0.39556411244756934,0.922099358974359,0.9213944483133616,0.8140350877192982,0.8848979591836734
8,500,logit,hs_gibbs,0.0434713279008697,0.9,0.44382414217934985,0.9485855410866637,0.9523976427811711,0.8450704225352113,0.96
8,500,logit,lasso_gibbs,0.04777009302634655,0.92,0.5941888449088071,0.9463964975303099,0.9500255211869381,0.8456140350877193,0.9216326530612244
8,500,logit,ridge_gibbs,0.06820547378397342,0.8,0.5889282309198363,0.9422268907563025,0.9417564759777548,0.8692307692307693,0.8848979591836734
7,500,logit,hs_gibbs,0.03741652727713211,0.84,0.23143801996737656,0.8880113309007106,0.8911937198849771,0.7554744525547445,0.7844897959183673
7,500,logit,lasso_gibbs,0.039695339691457325,0.84,0.3296157346219206,0.8682862812880098,0.8733795919946136,0.7441860465116279,0.8848979591836734
7,500,logit,ridge_gibbs,0.05064366058444509,0.82,0.3358415873680171,0.8568993662377569,0.8613956450820995,0.7440944881889764,0.8848979591836734
6,500,logit,hs_gibbs,0.0831387091662093,0.8,0.251538572170107,0.9074037381943069,0.9349037169895882,0.8275862068965517,0.8163265306122449
6,500,logit,lasso_gibbs,0.07173616474618442,0.78,0.371322930356257,0.9016082161019747,0.9317909669918361,0.8491228070175438,0.8497959183673469
6,500,logit,ridge_gibbs,0.08998013697988122,0.78,0.37740367686529563,0.8931048147414306,0.9262617435415201,0.8485915492957746,0.8848979591836734
50,500,logit,hs_gibbs,0.02124857735262849,0.84,0.2558740207812286,0.8835329861111111,0.8169228294081611,0.6728110599078341,0.8163265306122449
50,500,logit,lasso_gibbs,0.0191450854682147,0.94,0.3566721358392394,0.881875,0.8136210731433928,0.7485029940119761,0.9216326530612244
50,500,logit,ridge_gibbs,0.027586114208149146,0.82,0.3614209497906926,0.878029513888889,0.8065818237267726,0.6989247311827957,0.8497959183673469
5,500,logit,hs_gibbs,0.06076032871835107,0.8,0.2994746543247498,0.9485894879053011,0.9486555789735658,0.8583333333333333,0.8848979591836734
5,500,logit,lasso_gibbs,0.059534152050913926,0.8,0.40473652748011335,0.9473671513124035,0.9467181561942712,0.8613445378151261,0.96
5,500,logit,ridge_gibbs,0.07912797190433726,0.8,0.41498593301893955,0.944568643849717,0.9434300823753135,0.8228346456692913,0.96
49,500,logit,hs_gibbs,0.02501568962473165,0.86,0.22147091769769855,0.8772477258303364,0.9298146865988907,0.8255813953488372,0.8163265306122449
49,500,logit,lasso_gibbs,0.02497742642075257,0.88,0.32474692572886754,0.8720999929483111,0.9255539019487277,0.8660130718954249,0.8497959183673469
49,500,logit,ridge_gibbs,0.03492814158955081,0.86,0.3301592098297107,0.8658063606233692,0.9221262344772364,0.8313253012048193,0.8497959183673469
48,500,logit,hs_gibbs,0.05473654143283741,0.82,0.24669881111883996,0.8995753205128205,0.9037813892095258,0.8035087719298246,0.8497959183673469
48,500,logit,lasso_gibbs,0.05204496325729657,0.84,0.3683785453005114,0.8944711538461538,0.8970991958273528,0.7978339350180506,0.8848979591836734
48,500,logit,ridge_gibbs,0.06615866741312275,0.8,0.3846633828276212,0.8896875,0.891348837398524,0.7907801418439716,0.8163265306122449
47,500,logit,hs_gibbs,0.07231732402869362,0.82,0.31319371219668224,0.9464676073131956,0.9228459596128189,0.8784530386740331,0.9216326530612244
47,500,logit,lasso_gibbs,0.07616171558416218,0.84,0.4344314976478257,0.9360343799682035,0.9076554162697488,0.8367346938775511,0.8848979591836734
47,500,logit,ridge_gibbs,0.09608124225237982,0.82,0.43923095520797145,0.9272323794382618,0.8968775092840325,0.8040201005025126,0.8497959183673469
46,500,logit,hs_gibbs,0.08358447886658181,0.78,0.3013925980335151,0.9430561075781664,0.9626534224610198,0.8566978193146417,0.8497959183673469
46,500,logit,lasso_gibbs,0.0842306099490604,0.78,0.39864607258859774,0.9415159644939057,0.9615713082288425,0.8454545454545455,0.8497959183673469
46,500,logit,ridge_gibbs,0.10375420352688504,0.76,0.4139139032229748,0.9374834393216747,0.9586572123601743,0.8308605341246291,0.8163265306122449
45,500,logit,hs_gibbs,0.04427954084476724,0.86,0.25487391347354277,0.913034434203789,0.9183720120700856,0.80078125,0.8497959183673469
45,500,logit,lasso_gibbs,0.040994613597009455,0.9,0.39103494339398304,0.910914298515105,0.9169045037524688,0.8,0.8848979591836734
45,500,logit,ridge_gibbs,0.05605273038577659,0.86,0.4075382768011995,0.9059139784946236,0.9123953177938299,0.8132780082987552,0.8497959183673469
44,500,logit,hs_gibbs,0.043810541249179616,0.86,0.24888165812168786,0.9327852843237705,0.9387160903288041,0.8275862068965517,0.8497959183673469
44,500,logit,lasso_gibbs,0.04770843598532116,0.84,0.36241098527107274,0.9285988729508197,0.933986854544902,0.8314176245210728,0.8497959183673469
44,500,logit,ridge_gibbs,0.0635268740828106,0.84,0.3832503000272438,0.9226194287909836,0.9278976622979346,0.8346153846153846,0.8497959183673469
