sim_num,N,model_type,mse,coverage,ci_length,mspe,pred_cov,rand_ind,nz_coverage,nz_mse
2,1000,ridge_svi_corr,0.012001991745257689,1,0.6346365162767202,0.6794917681579087,0.986,0.8508108108108108,1,0.008245323573229225
2,1000,ridge_cavi_indep,0.012147615750012043,0.84,0.30761030680998347,0.6774889378790647,0.94,0.7463063063063062,0.8666666666666667,0.011274509450252783
2,1000,ridge_cavi_corr,0.012181720224939232,0.9333333333333333,0.39871474790567624,0.6776060232070829,0.94,0.8508108108108108,0.9333333333333333,0.01108970539164653
1,1000,hs_svi_indep,0.008843265944241811,0.9466666666666667,0.31688425507167645,0.6943198065744078,0.962,0.9221621621621622,0.7333333333333333,0.023151561359847514
1,1000,hs_svi_corr,0.007866137632983624,1,0.38118406023997087,0.6850433862664543,0.964,0.9473873873873874,1,0.013984527237783389
1,1000,hs_cavi_indep,0.004805334316409111,0.9866666666666667,0.2736363435371935,0.6793691586482581,0.962,0.9473873873873874,0.9333333333333333,0.015672037385066562
1,1000,hs_cavi_corr,0.005183803623061854,0.9866666666666667,0.3198264231289661,0.6802129461810009,0.962,0.9473873873873874,0.9333333333333333,0.016023584557038287
1,1000,lasso_svi_indep,0.02836826009128832,0.9066666666666666,0.5291588521468866,0.7255880199528025,0.984,0.8508108108108108,0.8,0.05515501995694703
1,1000,lasso_svi_corr,0.01137887598392867,1,0.7110736134182941,0.6874421608667998,0.99,0.9473873873873874,1,0.016130809183626898
1,1000,lasso_cavi_indep,0.010099881582419559,0.9466666666666667,0.34335912250608513,0.6899425041390096,0.956,0.8738738738738738,0.9333333333333333,0.017012381275164502
1,1000,lasso_cavi_corr,0.010304431530029612,0.9866666666666667,0.4353717736680182,0.6903084278151345,0.958,0.9473873873873874,0.9333333333333333,0.01755923162495431
1,1000,ridge_svi_indep,0.04981272588256349,0.8933333333333333,0.5597480820357359,0.7404422538378558,0.984,0.8738738738738738,0.6666666666666666,0.18997763127183195
1,1000,ridge_svi_corr,0.01721611639537934,0.9866666666666667,0.7020016945275939,0.6985031119221261,0.988,0.9221621621621622,0.9333333333333333,0.028711381677821286
1,1000,ridge_cavi_indep,0.016088424832168123,0.88,0.3663162659116037,0.6985183378344422,0.962,0.8738738738738738,0.6,0.03789476444099954
1,1000,ridge_cavi_corr,0.01588826547518053,0.96,0.47612694734400635,0.6982051977632462,0.964,0.9473873873873874,0.8,0.036595564480004325
3,100,hs_svi_indep,0.06932602277543251,0.9066666666666666,0.8594105235421756,0.6982034885908892,0.942,0.6922522522522523,0.6666666666666666,0.25727260942920754
3,100,hs_svi_corr,0.07388809623125782,0.96,1.078061117356398,0.710866627969059,0.906,0.6922522522522523,0.9333333333333333,0.1665908990687252
3,100,hs_cavi_indep,0.062135993212998605,0.8666666666666667,0.6819936559842759,0.6943888055588242,0.886,0.6756756756756757,0.6,0.1813437107595346
3,100,hs_cavi_corr,0.07991743038243379,0.9333333333333333,0.9349221707370032,0.7131338789545539,0.878,0.6922522522522523,0.8666666666666667,0.1597289548771678
3,100,lasso_svi_indep,0.11790369837810154,1,1.9598956797025824,0.752561193511702,0.992,0.7275675675675676,1,0.23426358363393893
3,100,lasso_svi_corr,0.19864231327590026,1,3.1938234685673716,0.8334011954002055,0.992,0.6922522522522523,1,0.22096295870932756
3,100,lasso_cavi_indep,0.1242171742553334,0.7866666666666666,0.831125177550096,0.7674994602418811,0.834,0.6036036036036037,0.7333333333333333,0.15859905614900305
3,100,lasso_cavi_corr,0.16943751598018852,0.8933333333333333,1.3038819327803366,0.81190318747461,0.84,0.6756756756756757,0.8,0.18059283105317916
3,100,ridge_svi_indep,0.1428821956445382,0.9733333333333334,1.965047221886657,0.7657343360242205,0.996,0.6922522522522523,0.8666666666666667,0.4574620884963474
3,100,ridge_svi_corr,0.14427317760432562,1,2.556168136603017,0.7745822189871041,0.99,0.6922522522522523,1,0.34437524065822733
3,100,ridge_cavi_indep,0.14003197895098668,0.88,1.0303064522277063,0.7642241932830368,0.934,0.7095495495495496,0.5333333333333333,0.5185368888076946
3,100,ridge_cavi_corr,0.13890993818585587,0.9466666666666667,1.375274090423044,0.7674810503932177,0.92,0.7275675675675676,0.7333333333333333,0.36917656864235254
2,100,hs_svi_indep,0.07118533212235034,0.8933333333333333,0.7850857157295136,0.7906279563895203,0.936,0.7275675675675676,0.4666666666666667,0.31206946310180333
2,100,hs_svi_corr,0.07910269535892088,0.9066666666666666,1.0299295614637136,0.8168834851587704,0.92,0.7275675675675676,0.6,0.27207427139555446
2,100,hs_cavi_indep,0.07691452361757427,0.8666666666666667,0.6569878950222878,0.7997529121652523,0.91,0.7463063063063062,0.4666666666666667,0.32379705009179655
2,100,hs_cavi_corr,0.0808999584178846,0.8933333333333333,0.8561692972790004,0.8186384808036172,0.882,0.7275675675675676,0.6,0.28899301656901016
2,100,lasso_svi_indep,0.09441643640805475,1,1.93035906367604,0.8597616755335714,0.992,0.7275675675675676,1,0.2449720955000017
2,100,lasso_svi_corr,0.14961963824334443,1,3.0736323016940466,0.9197960454677265,0.996,0.6922522522522523,1,0.21893332974886598
2,100,lasso_cavi_indep,0.10214412809167712,0.8533333333333334,0.8148010415860341,0.8642473350099973,0.834,0.7275675675675676,0.6,0.24311707035152605
2,100,lasso_cavi_corr,0.11651154169568774,0.9333333333333333,1.250485317168195,0.8857425244649235,0.848,0.7275675675675676,0.8666666666666667,0.2273999581995674
2,100,ridge_svi_indep,0.0779241863398898,1,1.8267737423373938,0.7989497383301566,0.998,0.7275675675675676,1,0.2194699804456515
2,100,ridge_svi_corr,0.08480825013077181,1,2.4967168575461227,0.816726227017906,0.998,0.7095495495495496,1,0.19121494031321098
2,100,ridge_cavi_indep,0.06704916360308699,0.92,1.0150072815390652,0.7760248428494947,0.968,0.7657657657657657,0.6,0.2202814361781977
2,100,ridge_cavi_corr,0.07637135382505521,0.96,1.3403036333436533,0.7995610252744335,0.954,0.7463063063063062,0.8,0.19708419246320583
